ID,ExpiryDate,Strike,DateAndTime,Timestamp,Volume,VWAP,IntervalTotal
304,2020-09-18,25,2020-07-28T13:23:00,1595956980,1,1.05,105
305,2020-09-18,25,2020-07-28T14:00:00,1595959200,2,1.07,214
306,2020-09-18,25,2020-07-28T14:07:00,1595959620,2,1.04,208
307,2020-09-18,25,2020-07-28T14:28:00,1595960880,2,1.08,216
308,2020-09-18,25,2020-07-28T15:01:00,1595962860,1,1.14,114
309,2020-09-18,25,2020-07-28T15:52:00,1595965920,2,1.15,230
310,2020-09-18,25,2020-07-29T09:43:00,1596030180,6,1.1366667,682
311,2020-09-18,25,2020-07-29T09:47:00,1596030420,1,1.11,111
312,2020-09-18,25,2020-07-29T10:00:00,1596031200,1,1.13,113
313,2020-09-18,25,2020-07-29T10:12:00,1596031920,2,1.15,230
314,2020-09-18,25,2020-07-29T10:32:00,1596033120,2,1.12,224
315,2020-09-18,25,2020-07-29T10:35:00,1596033300,1,1.09,109
316,2020-09-18,25,2020-07-29T11:02:00,1596034920,1,1.05,105
317,2020-09-18,25,2020-07-29T12:00:00,1596038400,1,1.13,113
318,2020-09-18,25,2020-07-29T12:09:00,1596038940,5,1.158,579
319,2020-09-18,25,2020-07-29T12:10:00,1596039000,10,1.16,1160
320,2020-09-18,25,2020-07-29T13:04:00,1596042240,3,1.17,351
321,2020-09-18,25,2020-07-29T14:38:00,1596047880,1,1.15,115
322,2020-09-18,25,2020-07-29T14:58:00,1596049080,2,1.17,234
323,2020-09-18,25,2020-07-29T14:59:00,1596049140,3,1.17,351
324,2020-09-18,25,2020-07-29T15:00:00,1596049200,4,1.17,468
325,2020-09-18,25,2020-07-29T15:04:00,1596049440,16,1.16,1856
326,2020-09-18,25,2020-07-29T15:29:00,1596050940,200,1.13,22600
327,2020-09-18,25,2020-07-29T15:30:00,1596051000,4,1.13,452
328,2020-09-18,25,2020-07-29T15:32:00,1596051120,336,1.1397024,38294
329,2020-09-18,25,2020-07-29T15:33:00,1596051180,63,1.1398413,7181
330,2020-09-18,25,2020-07-29T15:44:00,1596051840,1,1.11,111
331,2020-09-18,25,2020-07-29T15:47:00,1596052020,20,1.14,2280
332,2020-09-18,25,2020-07-29T15:48:00,1596052080,1,1.11,111
333,2020-09-18,25,2020-07-29T15:54:00,1596052440,4,1.14,456
334,2020-09-18,25,2020-07-29T15:59:00,1596052740,2,1.15,230
335,2020-09-18,25,2020-07-30T10:11:00,1596118260,3,1.21,363
336,2020-09-18,25,2020-07-30T10:12:00,1596118320,13,1.23,1599
337,2020-09-18,25,2020-07-30T10:21:00,1596118860,1,1.24,124
338,2020-09-18,25,2020-07-30T10:25:00,1596119100,3,1.29,387
339,2020-09-18,25,2020-07-30T10:44:00,1596120240,3,1.22,366
340,2020-09-18,25,2020-07-30T11:05:00,1596121500,1,1.2,120
341,2020-09-18,25,2020-07-30T12:03:00,1596124980,1,1.07,107
342,2020-09-18,25,2020-07-30T12:05:00,1596125100,2,1.07,214
343,2020-09-18,25,2020-07-30T12:19:00,1596125940,2,1.06,212
344,2020-09-18,25,2020-07-30T12:25:00,1596126300,5,1.04,520
345,2020-09-18,25,2020-07-30T12:32:00,1596126720,1,1.08,108
346,2020-09-18,25,2020-07-30T12:40:00,1596127200,5,1.07,535
347,2020-09-18,25,2020-07-30T14:08:00,1596132480,2,1.03,206
348,2020-09-18,25,2020-07-30T14:32:00,1596133920,40,1.05,4200
349,2020-09-18,25,2020-07-30T15:23:00,1596136980,2,1.08,216
350,2020-09-18,25,2020-07-31T09:34:00,1596202440,1,1.02,102
351,2020-09-18,25,2020-07-31T09:53:00,1596203580,1,0.97,97
352,2020-09-18,25,2020-07-31T10:18:00,1596205080,5,1.1,550
353,2020-09-18,25,2020-07-31T10:24:00,1596205440,1,1.05,105
354,2020-09-18,25,2020-07-31T10:35:00,1596206100,1,1,100
355,2020-09-18,25,2020-07-31T10:46:00,1596206760,1,0.98,98
356,2020-09-18,25,2020-07-31T11:34:00,1596209640,2,0.96,192
357,2020-09-18,25,2020-07-31T12:48:00,1596214080,1,0.99,99
358,2020-09-18,25,2020-07-31T13:29:00,1596216540,2,1,200
359,2020-09-18,25,2020-07-31T14:17:00,1596219420,3,1.01,303
360,2020-09-18,25,2020-07-31T15:05:00,1596222300,18,0.99,1782
361,2020-09-18,25,2020-07-31T15:39:00,1596224340,2,0.97,194
362,2020-09-18,25,2020-07-31T15:45:00,1596224700,20,0.94,1880
363,2020-09-18,25,2020-07-31T15:48:00,1596224880,3,0.91,273
364,2020-09-18,25,2020-07-31T15:53:00,1596225180,3,0.9533333,286
365,2020-09-18,26,2020-07-21T11:37:00,1595345820,2,0.69,138
366,2020-09-18,26,2020-07-21T12:15:00,1595348100,1,0.75,75
367,2020-09-18,26,2020-07-21T13:20:00,1595352000,1,0.78,78
368,2020-09-18,26,2020-07-21T15:51:00,1595361060,1,0.79,79
369,2020-09-18,26,2020-07-21T15:56:00,1595361360,50,0.8,4000
370,2020-09-18,26,2020-07-22T09:30:00,1595424600,10,0.77,770
371,2020-09-18,26,2020-07-22T09:41:00,1595425260,2,0.83,166
372,2020-09-18,26,2020-07-22T10:06:00,1595426760,1,0.82,82
373,2020-09-18,26,2020-07-22T10:07:00,1595426820,1,0.83,83
374,2020-09-18,26,2020-07-22T11:02:00,1595430120,6,0.99,594
375,2020-09-18,26,2020-07-22T11:36:00,1595432160,1,0.95,95
376,2020-09-18,26,2020-07-22T12:10:00,1595434200,1,0.94,94
377,2020-09-18,26,2020-07-22T12:23:00,1595434980,5,0.95,475
378,2020-09-18,26,2020-07-22T12:32:00,1595435520,3,0.96,288
379,2020-09-18,26,2020-07-22T12:33:00,1595435580,1,0.97,97
380,2020-09-18,26,2020-07-22T12:35:00,1595435700,1,0.99,99
381,2020-09-18,26,2020-07-22T12:53:00,1595436780,12,1.0066667,1208
382,2020-09-18,26,2020-07-22T12:54:00,1595436840,6,1.02,612
383,2020-09-18,26,2020-07-22T13:00:00,1595437200,4,1.02,408
384,2020-09-18,26,2020-07-22T13:16:00,1595438160,2,1.04,208
385,2020-09-18,26,2020-07-22T13:18:00,1595438280,1,1.05,105
386,2020-09-18,26,2020-07-22T13:40:00,1595439600,11,1.0290909,1132
387,2020-09-18,26,2020-07-22T13:42:00,1595439720,1,0.99,99
388,2020-09-18,26,2020-07-22T13:52:00,1595440320,1,1.04,104
389,2020-09-18,26,2020-07-22T14:07:00,1595441220,5,1.05,525
390,2020-09-18,26,2020-07-22T14:08:00,1595441280,2,1.08,216
391,2020-09-18,26,2020-07-22T14:09:00,1595441340,2,1.07,214
392,2020-09-18,26,2020-07-22T14:23:00,1595442180,100,1.09,10900
393,2020-09-18,26,2020-07-22T14:37:00,1595443020,1,1.13,113
394,2020-09-18,26,2020-07-22T14:44:00,1595443440,1,1.15,115
395,2020-09-18,26,2020-07-22T14:52:00,1595443920,30,1.09,3270
396,2020-09-18,26,2020-07-22T14:59:00,1595444340,1,1.1,110
397,2020-09-18,26,2020-07-22T15:20:00,1595445600,2,1.12,224
398,2020-09-18,26,2020-07-22T15:29:00,1595446140,1,1.14,114
399,2020-09-18,26,2020-07-22T15:38:00,1595446680,1,1.13,113
400,2020-09-18,26,2020-07-22T15:50:00,1595447400,1,1.15,115
401,2020-09-18,26,2020-07-22T15:51:00,1595447460,30,1.12,3360
402,2020-09-18,26,2020-07-22T15:59:00,1595447940,1,1.12,112
403,2020-09-18,26,2020-07-23T09:30:00,1595511000,1,1.11,111
404,2020-09-18,26,2020-07-23T09:34:00,1595511240,5,1.2,600
405,2020-09-18,26,2020-07-23T09:41:00,1595511660,1,1.03,103
406,2020-09-18,26,2020-07-23T09:55:00,1595512500,10,1.01,1010
407,2020-09-18,26,2020-07-23T10:16:00,1595513760,1,0.97,97
408,2020-09-18,26,2020-07-23T11:29:00,1595518140,5,1.004,502
409,2020-09-18,26,2020-07-23T12:01:00,1595520060,5,1.02,510
410,2020-09-18,26,2020-07-23T12:24:00,1595521440,1,1.03,103
411,2020-09-18,26,2020-07-23T12:55:00,1595523300,6,1.05,630
412,2020-09-18,26,2020-07-23T13:34:00,1595525640,4,1.1,440
413,2020-09-18,26,2020-07-23T13:55:00,1595526900,1,1.24,124
414,2020-09-18,26,2020-07-23T14:04:00,1595527440,2,1.2,240
415,2020-09-18,26,2020-07-23T14:11:00,1595527860,1,1.21,121
416,2020-09-18,26,2020-07-23T14:25:00,1595528700,5,1.2,600
417,2020-09-18,26,2020-07-23T14:27:00,1595528820,25,1.196,2990
418,2020-09-18,26,2020-07-23T15:15:00,1595531700,30,1.19,3570
419,2020-09-18,26,2020-07-24T09:48:00,1595598480,4,1.51,604
420,2020-09-18,26,2020-07-24T10:02:00,1595599320,6,1.47,882
421,2020-09-18,26,2020-07-24T10:04:00,1595599440,5,1.43,715
422,2020-09-18,26,2020-07-24T10:05:00,1595599500,10,1.4,1400
423,2020-09-18,26,2020-07-24T10:10:00,1595599800,5,1.43,715
424,2020-09-18,26,2020-07-24T10:13:00,1595599980,2,1.49,298
425,2020-09-18,26,2020-07-24T10:36:00,1595601360,1,1.45,145
426,2020-09-18,26,2020-07-24T11:49:00,1595605740,39,1.38,5382
427,2020-09-18,26,2020-07-24T11:54:00,1595606040,1,1.4,140
428,2020-09-18,26,2020-07-24T12:22:00,1595607720,1,1.42,142
429,2020-09-18,26,2020-07-24T12:53:00,1595609580,5,1.42,710
430,2020-09-18,26,2020-07-24T13:19:00,1595611140,10,1.45,1450
431,2020-09-18,26,2020-07-24T13:22:00,1595611320,2,1.47,294
432,2020-09-18,26,2020-07-24T14:13:00,1595614380,1,1.36,136
433,2020-09-18,26,2020-07-24T14:15:00,1595614500,1,1.36,136
434,2020-09-18,26,2020-07-24T15:59:00,1595620740,30,1.369,4107
435,2020-09-18,26,2020-07-27T10:00:00,1595858400,2,1.43,286
436,2020-09-18,26,2020-07-27T10:01:00,1595858460,2,1.43,286
437,2020-09-18,26,2020-07-27T11:19:00,1595863140,5,1.38,690
438,2020-09-18,26,2020-07-27T11:27:00,1595863620,22,1.4009091,3082
439,2020-09-18,26,2020-07-27T11:29:00,1595863740,2,1.43,286
440,2020-09-18,26,2020-07-27T11:41:00,1595864460,9,1.43,1287
441,2020-09-18,26,2020-07-27T12:34:00,1595867640,1,1.35,135
442,2020-09-18,26,2020-07-27T12:35:00,1595867700,1,1.36,136
443,2020-09-18,26,2020-07-27T15:20:00,1595877600,1,1.32,132
444,2020-09-18,26,2020-07-28T09:36:00,1595943360,1,1.42,142
445,2020-09-18,26,2020-07-28T09:41:00,1595943660,1,1.35,135
446,2020-09-18,26,2020-07-28T09:44:00,1595943840,8,1.34,1072
447,2020-09-18,26,2020-07-28T09:50:00,1595944200,1,1.37,137
448,2020-09-18,26,2020-07-28T09:56:00,1595944560,200,1.48,29600
449,2020-09-18,26,2020-07-28T10:00:00,1595944800,4,1.47,588
450,2020-09-18,26,2020-07-28T10:10:00,1595945400,2,1.45,290
451,2020-09-18,26,2020-07-28T11:19:00,1595949540,1,1.48,148
452,2020-09-18,26,2020-07-28T12:04:00,1595952240,4,1.47,588
453,2020-09-18,26,2020-07-28T12:19:00,1595953140,2,1.46,292
454,2020-09-18,26,2020-07-28T12:38:00,1595954280,1,1.47,147
455,2020-09-18,26,2020-07-28T14:15:00,1595960100,2,1.4,280
456,2020-09-18,26,2020-07-28T15:01:00,1595962860,8,1.4925,1194
457,2020-09-18,26,2020-07-28T15:18:00,1595963880,1,1.58,158
458,2020-09-18,26,2020-07-28T15:55:00,1595966100,2,1.52,304
459,2020-09-18,26,2020-07-29T09:54:00,1596030840,1,1.48,148
460,2020-09-18,26,2020-07-29T10:08:00,1596031680,2,1.49,298
461,2020-09-18,26,2020-07-29T10:32:00,1596033120,1,1.46,146
462,2020-09-18,26,2020-07-29T11:12:00,1596035520,1,1.47,147
463,2020-09-18,26,2020-07-29T12:09:00,1596038940,1,1.5,150
464,2020-09-18,26,2020-07-29T13:04:00,1596042240,2,1.54,308
465,2020-09-18,26,2020-07-29T14:19:00,1596046740,1,1.54,154
466,2020-09-18,26,2020-07-29T14:25:00,1596047100,30,1.55,4650
467,2020-09-18,26,2020-07-29T15:51:00,1596052260,7,1.5,1050
468,2020-09-18,26,2020-07-29T15:57:00,1596052620,5,1.5,750
469,2020-09-18,26,2020-07-29T15:59:00,1596052740,1,1.5,150
470,2020-09-18,26,2020-07-30T10:00:00,1596117600,1,1.6,160
471,2020-09-18,26,2020-07-30T10:27:00,1596119220,1,1.66,166
472,2020-09-18,26,2020-07-30T11:13:00,1596121980,3,1.53,459
473,2020-09-18,26,2020-07-30T11:25:00,1596122700,5,1.48,740
474,2020-09-18,26,2020-07-30T11:33:00,1596123180,1,1.47,147
475,2020-09-18,26,2020-07-30T12:27:00,1596126420,2,1.4,280
476,2020-09-18,26,2020-07-30T12:40:00,1596127200,5,1.394,697
477,2020-09-18,26,2020-07-30T15:10:00,1596136200,1,1.39,139
478,2020-09-18,26,2020-07-30T15:45:00,1596138300,41,1.4,5740
479,2020-09-18,26,2020-07-31T09:54:00,1596203640,2,1.28,256
480,2020-09-18,26,2020-07-31T09:55:00,1596203700,10,1.25,1250
481,2020-09-18,26,2020-07-31T10:02:00,1596204120,1,1.34,134
482,2020-09-18,26,2020-07-31T10:18:00,1596205080,5,1.46,730
483,2020-09-18,26,2020-07-31T10:19:00,1596205140,1,1.44,144
484,2020-09-18,26,2020-07-31T10:31:00,1596205860,1,1.33,133
485,2020-09-18,26,2020-07-31T10:32:00,1596205920,2,1.335,267
486,2020-09-18,26,2020-07-31T10:39:00,1596206340,5,1.28,640
487,2020-09-18,26,2020-07-31T10:59:00,1596207540,8,1.27,1016
488,2020-09-18,26,2020-07-31T11:48:00,1596210480,1,1.32,132
489,2020-09-18,26,2020-07-31T11:49:00,1596210540,1,1.32,132
490,2020-09-18,26,2020-07-31T14:16:00,1596219360,4,1.35,540
491,2020-09-18,26,2020-07-31T14:40:00,1596220800,3,1.29,387
492,2020-09-18,26,2020-07-31T15:14:00,1596222840,2,1.31,262
493,2020-09-18,26,2020-07-31T15:28:00,1596223680,5,1.304,652
494,2020-09-18,26,2020-07-31T15:33:00,1596223980,1,1.28,128
495,2020-09-18,26,2020-07-31T15:54:00,1596225240,1,1.26,126
496,2020-09-18,26,2020-07-31T15:55:00,1596225300,1,1.24,124
497,2020-09-18,27,2020-07-20T10:41:00,1595256060,5,0.94,470
498,2020-09-18,27,2020-07-20T11:00:00,1595257200,30,0.91,2730
499,2020-09-18,27,2020-07-20T11:19:00,1595258340,3,0.91,273
500,2020-09-18,27,2020-07-20T11:46:00,1595259960,3,0.89,267
501,2020-09-18,27,2020-07-20T12:29:00,1595262540,1,0.95,95
502,2020-09-18,27,2020-07-20T12:54:00,1595264040,1,0.97,97
503,2020-09-18,27,2020-07-20T14:24:00,1595269440,2,0.99,198
504,2020-09-18,27,2020-07-20T15:29:00,1595273340,4,0.99,396
505,2020-09-18,27,2020-07-21T09:40:00,1595338800,50,0.95,4750
506,2020-09-18,27,2020-07-21T10:03:00,1595340180,7,0.93,651
507,2020-09-18,27,2020-07-21T10:09:00,1595340540,10,0.93,930
508,2020-09-18,27,2020-07-21T10:25:00,1595341500,2,0.87,174
509,2020-09-18,27,2020-07-21T10:31:00,1595341860,2,0.88,176
510,2020-09-18,27,2020-07-21T11:27:00,1595345220,1,0.91,91
511,2020-09-18,27,2020-07-21T12:06:00,1595347560,1,1.02,102
512,2020-09-18,27,2020-07-21T12:23:00,1595348580,5,1.038,519
513,2020-09-18,27,2020-07-21T15:33:00,1595359980,1,1,100
514,2020-09-18,27,2020-07-21T15:36:00,1595360160,10,1.01,1010
515,2020-09-18,27,2020-07-21T15:51:00,1595361060,5,1.04,520
516,2020-09-18,27,2020-07-22T09:30:00,1595424600,3,0.95,285
517,2020-09-18,27,2020-07-22T09:40:00,1595425200,1,1.08,108
518,2020-09-18,27,2020-07-22T09:42:00,1595425320,1,1.08,108
519,2020-09-18,27,2020-07-22T09:43:00,1595425380,2,1.1,220
520,2020-09-18,27,2020-07-22T09:46:00,1595425560,1,1.1,110
521,2020-09-18,27,2020-07-22T09:51:00,1595425860,3,1.1,330
522,2020-09-18,27,2020-07-22T09:52:00,1595425920,1,1.11,111
523,2020-09-18,27,2020-07-22T09:56:00,1595426160,2,1.08,216
524,2020-09-18,27,2020-07-22T09:57:00,1595426220,1,1.09,109
525,2020-09-18,27,2020-07-22T10:07:00,1595426820,1,1.09,109
526,2020-09-18,27,2020-07-22T10:17:00,1595427420,1,1.12,112
527,2020-09-18,27,2020-07-22T10:23:00,1595427780,1,1.15,115
528,2020-09-18,27,2020-07-22T10:26:00,1595427960,1,1.16,116
529,2020-09-18,27,2020-07-22T10:39:00,1595428740,9,1.21,1089
530,2020-09-18,27,2020-07-22T10:52:00,1595429520,1,1.3,130
531,2020-09-18,27,2020-07-22T11:26:00,1595431560,1,1.21,121
532,2020-09-18,27,2020-07-22T11:34:00,1595432040,4,1.225,490
533,2020-09-18,27,2020-07-22T11:35:00,1595432100,5,1.23,615
534,2020-09-18,27,2020-07-22T11:36:00,1595432160,3,1.2333333,370
535,2020-09-18,27,2020-07-22T11:50:00,1595433000,5,1.22,610
536,2020-09-18,27,2020-07-22T12:04:00,1595433840,1,1.22,122
537,2020-09-18,27,2020-07-22T12:17:00,1595434620,2,1.22,244
538,2020-09-18,27,2020-07-22T12:18:00,1595434680,3,1.22,366
539,2020-09-18,27,2020-07-22T12:32:00,1595435520,5,1.25,625
540,2020-09-18,27,2020-07-22T12:54:00,1595436840,1,1.33,133
541,2020-09-18,27,2020-07-22T13:18:00,1595438280,4,1.35,540
542,2020-09-18,27,2020-07-22T13:54:00,1595440440,2,1.35,270
543,2020-09-18,27,2020-07-22T13:55:00,1595440500,8,1.35,1080
544,2020-09-18,27,2020-07-22T14:07:00,1595441220,1,1.37,137
545,2020-09-18,27,2020-07-22T14:08:00,1595441280,1,1.41,141
546,2020-09-18,27,2020-07-22T14:09:00,1595441340,1,1.4,140
547,2020-09-18,27,2020-07-22T14:33:00,1595442780,3,1.45,435
548,2020-09-18,27,2020-07-22T14:35:00,1595442900,1,1.45,145
549,2020-09-18,27,2020-07-22T14:49:00,1595443740,2,1.45,290
550,2020-09-18,27,2020-07-22T15:08:00,1595444880,1,1.45,145
551,2020-09-18,27,2020-07-22T15:17:00,1595445420,1,1.43,143
552,2020-09-18,27,2020-07-22T15:38:00,1595446680,1,1.44,144
553,2020-09-18,27,2020-07-22T15:46:00,1595447160,1,1.41,141
554,2020-09-18,27,2020-07-23T09:35:00,1595511300,6,1.41,846
555,2020-09-18,27,2020-07-23T10:02:00,1595512920,1,1.25,125
556,2020-09-18,27,2020-07-23T10:16:00,1595513760,1,1.29,129
557,2020-09-18,27,2020-07-23T10:27:00,1595514420,10,1.26,1260
558,2020-09-18,27,2020-07-23T11:27:00,1595518020,30,1.2886667,3866
559,2020-09-18,27,2020-07-23T11:38:00,1595518680,1,1.29,129
560,2020-09-18,27,2020-07-23T11:39:00,1595518740,1,1.28,128
561,2020-09-18,27,2020-07-23T11:44:00,1595519040,2,1.3,260
562,2020-09-18,27,2020-07-23T12:00:00,1595520000,1,1.33,133
563,2020-09-18,27,2020-07-23T12:51:00,1595523060,1,1.35,135
564,2020-09-18,27,2020-07-23T14:21:00,1595528460,1,1.6,160
565,2020-09-18,27,2020-07-23T15:30:00,1595532600,1,1.55,155
566,2020-09-18,27,2020-07-23T15:52:00,1595533920,4,1.56,624
567,2020-09-18,27,2020-07-24T09:30:00,1595597400,1,1.72,172
568,2020-09-18,27,2020-07-24T09:41:00,1595598060,1,1.9,190
569,2020-09-18,27,2020-07-24T09:49:00,1595598540,1,1.95,195
570,2020-09-18,27,2020-07-24T09:56:00,1595598960,1,1.88,188
571,2020-09-18,27,2020-07-24T11:32:00,1595604720,10,1.68,1680
572,2020-09-18,27,2020-07-24T11:33:00,1595604780,10,1.67,1670
573,2020-09-18,27,2020-07-24T11:35:00,1595604900,10,1.68,1680
574,2020-09-18,27,2020-07-24T11:37:00,1595605020,5,1.68,840
575,2020-09-18,27,2020-07-24T11:39:00,1595605140,43,1.718605,7390
576,2020-09-18,27,2020-07-24T11:49:00,1595605740,10,1.77,1770
577,2020-09-18,27,2020-07-24T11:59:00,1595606340,10,1.74,1740
578,2020-09-18,27,2020-07-24T12:00:00,1595606400,10,1.73,1730
579,2020-09-18,27,2020-07-24T12:03:00,1595606580,19,1.77,3363
580,2020-09-18,27,2020-07-24T12:23:00,1595607780,1,1.83,183
581,2020-09-18,27,2020-07-24T13:14:00,1595610840,1,1.87,187
582,2020-09-18,27,2020-07-24T13:36:00,1595612160,5,1.86,930
583,2020-09-18,27,2020-07-24T13:41:00,1595612460,4,1.85,740
584,2020-09-18,27,2020-07-24T13:43:00,1595612580,3,1.85,555
585,2020-09-18,27,2020-07-27T09:34:00,1595856840,10,1.69,1690
586,2020-09-18,27,2020-07-27T09:40:00,1595857200,1,1.82,182
587,2020-09-18,27,2020-07-27T10:33:00,1595860380,1,1.81,181
588,2020-09-18,27,2020-07-27T11:28:00,1595863680,1,1.83,183
589,2020-09-18,27,2020-07-27T11:58:00,1595865480,1,1.82,182
590,2020-09-18,27,2020-07-27T14:20:00,1595874000,1,1.69,169
591,2020-09-18,27,2020-07-27T14:45:00,1595875500,10,1.71,1710
592,2020-09-18,27,2020-07-27T14:49:00,1595875740,1,1.72,172
593,2020-09-18,27,2020-07-28T09:30:00,1595943000,3,1.83,549
594,2020-09-18,27,2020-07-28T09:45:00,1595943900,1,1.77,177
595,2020-09-18,27,2020-07-28T11:58:00,1595951880,1,1.9,190
596,2020-09-18,27,2020-07-28T12:03:00,1595952180,2,1.89,378
597,2020-09-18,27,2020-07-28T13:06:00,1595955960,10,1.833,1833
598,2020-09-18,27,2020-07-28T13:28:00,1595957280,2,1.87,374
599,2020-09-18,27,2020-07-28T13:54:00,1595958840,3,1.84,552
600,2020-09-18,27,2020-07-28T15:18:00,1595963880,4,2,800
601,2020-09-18,27,2020-07-28T15:45:00,1595965500,4,1.99,796
602,2020-09-18,27,2020-07-28T15:47:00,1595965620,2,1.97,394
603,2020-09-18,27,2020-07-28T15:50:00,1595965800,3,1.96,588
604,2020-09-18,27,2020-07-28T15:52:00,1595965920,2,1.94,388
